3688173624715523-seedFRUIT,965
8095026695537393-seedORDER 2,1652
20110650509885364-seedPROBLEM 1,1844
830820846298649-seedWOOD,2687
5250631740522949-seedDROP,713
1365184460665485-seedGAME,977
5150683565787757-seedFOREIGNER,925
5475718820399491-seedAPPOINTMENT,71
720220390455963-seedNOW,1606
7938590718557765-seedSCROLL DOWN,2040
12315688875418562-seedWELL,2634
19873761613475072-seedEGO,756
446997652979815-seedTELL,2395
008734505055256747-seedSOUTH,2214
6973413157268407-seedGOSSIP,1027
32422661024484234-seedYESTERDAY,2717
07101973702076791-seedBALANCE,132
6557178538399995-seedCALL,331
4279269350655106-seedAGREEMENT,37
9673094701562435-seedDIRTY,648
2688720555507844-seedNO,1583
4413132488428-seedCANOE,354
8372562772560586-seedTEST,2403
40661092120875475-seedTEETH,2394
3162955530095706-seedKID,1296
7378954373262288-seedGIRL,996
6398851245799786-seedBOAT,236
8364470069705872-seedEASY,745
31124426927980275-seedSCHOOL,2026
29133815710938826-seedIDEA,1207
5825499077693292-seedTHERMOMETER,2414
28953458331937654-seedLET KNOW,1358
4090351703429631-seedPREACHER,1825
7888326089465008-seedMEET,1471
606567238533879-seedZIPPER,2726
7678384614846367-seedMATCH,1453
9275228088697218-seedFAUCET,851
42180724262823843-seedROLLERBLADING,1970
34222466258416606-seedFORFEIT,929
531190633998651-seedNEWSPAPER,1571
21371713481484855-seedGOD,1017
9476131939089669-seedLEAF,1340
04656481067971696-seedFRIEND,954
06392403152957393-seedFULL,968
24412470934943897-seedWIFE,2663
5712388603966072-seedCRAZY,548
5164414501026955-seedDRAW,700
5571540385430789-seedCAR,358
5580173174516418-seedFRANCE,943
605012283022982-seedAMAZING,56
1945181567985912-seedBEAT,172
026652987783681192-seedTOOTHBRUSH,2468
34454977100073503-seedEXCUSE,815
4135073993793408-seedREVENGE,1942
6810440468459178-seedDOWNSIZE,696
20772622210555358-seedLESSON,1356
3378826211652315-seedSARCASTIC,2009
7877877336766794-seedYUCKY,2723
5129967048277158-seedPLUG,1790
3429373877798918-seedSUSPENDERS 2,2344
2796222261367163-seedNUT,1609
5714643574681402-seedAVOID,108
8879784099646697-seedFED UP,855
4567979691425712-seedBYE,323
8248427229461537-seedEND,776
8936877914509387-seedCAROUSEL,363
6263392909892143-seedGERMANY,985
20612525398141135-seedLET ME_SEE,1359
8361128008537717-seedNIECE,1579
6717023757619653-seedBUT,318
1855062117572399-seedBUDGET,299
1960013632439228-seedCOOK,516
04797469795189824-seedGLOW,1008
46563145154712093-seedSEQUENCE,2059
6701151811884563-seedROCKET 1,1964
01562642983828333-seedWASH 1,2606
025399786858420592-seedSPONTANEOUS,2233
7099643338543817-seedFACE,830
023626046578266946-seedTICKET,2442
80157388117023-seedMOST,1524
22536769878986118-seedFREEDOM,948
5914930325887857-seedCUT 1,574
9645236996179434-seedBUSY,317
9757457468418071-seedCHIMNEY,430
355168547359902-seedHAIR CLIPPER,1075
906479202660037-seedLOLLIPOP,1401
6674647434275232-seedDEPRESS,619
9083911792447474-seedHOP,1175
1544072511338308-seedFLOAT,907
007106709391573762-seedFINS,884
717810608281741-seedPROOF,1852
755080370933481-seedDISRUPT,657
5097106725638025-seedCAMERAMAN,339
6154092353749705-seedDRIVE,712
7122373716905044-seedBEANS,169
004892733366971047-seedPIZZA 2,1772
5358230123177479-seedSHARE,2074
5969211937787784-seedSLAVE,2148
5150377657853569-seedINTUITIVE,1251
34078816314143934-seedON,1628
0066088215581388-seedTRUTH,2507
5327807103377091-seedVANILLA,2560
3811057990039366-seedCOST,530
7276232265282656-seedROOF,1973
35521399116172536-seedSNEAK ADVENTURE,2176
13536703533175443-seedLOUSY,1418
8310956530743974-seedFUNNY,971
7370441443385218-seedSKIN,2145
29470541039224574-seedHIT 1,1152
6297945357417665-seedLOOK FORWARD,1412
7103817720443091-seedSWIM,2356
026876784980750967-seedHEAD GRIND,1119
5622020488562407-seedGOAL,1013
7769271033995591-seedOUTSIDE,1658
08586743482840498-seedORANGE THROAT,1650
5533847706120536-seedORANGE EYES,1649
8669225425641554-seedANSWER,64
24579484636149895-seedDECLINE,595
6339992384491961-seedDISCUSS,653
25377746271928836-seedPEAS 1,1705
05875530625669412-seedROBOT,1962
24469543121308046-seedMELT,1475
2668977192169395-seedEDGE,750
8432287558082567-seedSUCK,2318
8906037435013723-seedROUGH,1979
39347465818743244-seedEASEL,742
8228401682600592-seedPET,1734
0803970172888604-seedSIGNATURE,2122
2343202644417015-seedGRAY,1044
8138043259317342-seedHEAVY,1131
8226262486151608-seedGLUE 2,1009
09434985884294522-seedHURDLE-TRIP,1199
746803845801846-seedCLIMB LADDER,457
4785737519901667-seedSNAP,2174
9621036274886732-seedISOLATED,1260
1220177973131149-seedPEAS 2,1706
9860808901397964-seedBEAVER,173
8512852514394345-seedMAILMAN,1439
7710874396500089-seedBET,195
0915273569869941-seedDISTRACTED,660
8115145175860818-seedFREEZE,950
5806293995754435-seedWILL,2664
9866482361773345-seedMEMBER,1476
1693187617618157-seedBEST,194
5692248174708907-seedBAT 1,160
9830194922918285-seedMURDER,1539
6263439546385057-seedLIKE,1379
9135823989609884-seedOVER,1659
27480038864210443-seedPENIS,1718
262963493952453-seedDYE,729
38321646441276225-seedDRY,722
5306574757181912-seedDICTIONARY,632
26466168135172263-seedGUILLOTINE 1,1061
9730716755329516-seedTAN,2379
5344658114467031-seedTHINK CONNECT,2424
043586308791437656-seedTHEY,2416
9989174571312711-seedTHUNDER,2440
11106040896188829-seedRED FACED,1907
8352573935735692-seedFAN,842
8217921363866125-seedQ TIP,1874
017392754384685905-seedSCAR MEMORY,2025
8241132650146852-seedLIMITED,1380
6690724182105161-seedSHAKE 2,2068
560902644971472-seedSIGNING FLUENTLY,2123
6704641034761707-seedSTARE,2262
5645299695205359-seedTHOUGHT DISAPPEAR,2434
3473555524425962-seedRECORD,1904
17608451567927852-seedEVERYTHING,810
9180312215926227-seedNOT USED_TO,1604
196949681732143-seedSO,2186
10588450046605002-seedSTADIUM,2250
2553290250577922-seedTHINK PENETRATE,2428
8688746790398141-seedMAID,1436
8236612928986982-seedBACKPACK,122
7059228147774206-seedCHOKE,434
7722652429421559-seedGREEN BEANS,1048
480723814855363-seedTOGETHER,2462
3156105076342324-seedVAIN,2555
2204996422869614-seedCOMPASS,493
08411220453181145-seedGARLIC,979
34316716140278936-seedNERVE,1565
7207520607389848-seedBOW 2,258
05148193216221064-seedFRAME,942
9049716657217364-seedINSPIRE,1233
07996953015603969-seedFOLLOW 1,916
9614733991251918-seedCLAW,451
3530939743319832-seedRULER,1984
9821951747016142-seedHAHA,1072
8023382575945928-seedGOATEE,1015
5834220349735944-seedIF,1209
9544833661764969-seedSTAMP 1,2253
8606750436170694-seedSPREAD 1,2237
09015940358547647-seedSTRAW,2294
9693028706881333-seedSTRONG,2307
5982431427095218-seedPUT ASIDE,1870
14832528441109427-seedWISE,2677
29257305013195434-seedTEMPORARY,2397
8854900106451014-seedGOODY GOODY,1023
7710496729230714-seedFAINT,834
6833296481646449-seedEVIDENCE,812
4455116055984638-seedVERY INTERESTED,2566
05921507900994727-seedEDIT,751
5858542133265827-seedDISCONNECT,652
7434255104547154-seedINVISIBLE,1253
7375376566222642-seedNOOSE,1590
6545316817839733-seedTHESE,2415
19764432208061278-seedCHEW 1,423
2648568301014651-seedPOSTPONE,1817
895023735373863-seedTRUCK 1,2504
04095709092384214-seedJUICE 1,1284
5498890515842749-seedPRINCIPAL,1839
261021239963912-seedJOIN,1277
01439760499984577-seedSMOKE,2169
9079602128335653-seedREFUSE,1911
3738590602862999-seedSTRUCTURE,2308
18148035268976104-seedSNOWMAN,2184
8638215005623915-seedVOCABULARY,2582
8756543991409855-seedFILL OUT,871
7169415784319988-seedGO BACK_AND_FORTH,1016
20907989935301186-seedTENDENCY,2399
44110955149255715-seedSPECIAL,2222
9806397573814549-seedBAND AID,141
009286498981434743-seedWEIRD,2631
8476703672842989-seedPUBLIC,1861
7969990802302558-seedPERSPECTIVE,1732
5123844432808513-seedDONT NEED,685
570665854187199-seedCHEERLEADER,415
02177757411339787-seedREALLY INTO,1898
9389151781175595-seedSTIMULATE,2278
09074612554930805-seedSCOUT,2033
8784477143712637-seedTALK 2,2375
09843617130175475-seedBOTHER,253
6371994458486465-seedLESBIAN,1354
08134186873343374-seedSOW,2215
5695959214502808-seedSWEAT,2347
1817178274924709-seedGET OFF,990
14550795421225993-seedCAUGHT,385
3131785472994262-seedSURGERY,2338
4083942698136047-seedBLANK,216
08118150401153246-seedBRICK,287
6054759446142146-seedKINDERGARTEN,1298
32886292339677814-seedPHILADELPHIA,1737
30993696373065194-seedFROM THEN_ON,961
33862801354707184-seedINFECTION,1227
2507107406732152-seedCOME HERE,485
3714229153567834-seedPOSSUM,1816
6057920898614282-seedTWO OF_US,2526
7750515508707427-seedSENIOR CITIZEN,2055
7403545959302873-seedKEEP,1291
23697561560989078-seedNEGATIVE,1563
2997135081705655-seedSHOOT,2095
3504295900920904-seedCRANKY,543
6285026002538043-seedAFTERNOON,32
2255285503169404-seedTOY 2,2484
9408587546266325-seedERUPT 1,799
04420748265943719-seedPASS,1690
4429806409261625-seedVALIDATE,2556
03162833308491719-seedSTRANGLE,2293
054152495242983045-seedSOON 3,2207
6622923856955398-seedCONFUSED,506
6434588867393873-seedHOWL,1190
27887720295348606-seedDRAG,697
464160304730604-seedREMEMBER 2,1920
40713259795089685-seedWORKSHOP,2691
3621695084643024-seedBOUNCE,256
32793749577917186-seedPARALLEL,1684
7370681492675855-seedROOMMATE,1975
3588842371454952-seedSTRUGGLE,2309
4090858958599015-seedMEXICAN 2,1484
9639219679701883-seedBOSTON,251
43154361599119406-seedDILEMMA,638
9794274045590539-seedHANDSOME 4,1095
9073960288454088-seedFRIENDS NO_MORE_1,956
3581199318274395-seedSUPERVISE,2331
0862390911922255-seedPRODUCE SIGN,1846
7868593246503437-seedSLICE,2153
331527565282147-seedMARCH,1448
8591976095467626-seedATHLETE,96
12328800911576465-seedDESIGN,622
9544358745681665-seedPUNCH FACE,1865
16922964139323726-seedSANDWICH 4,2005
9487169800951376-seedMEDITATE 3,1469
9120406069005775-seedITCH,1263
24082922630951575-seedFISHING 2,893
6024670134644514-seedRESPECT,1933
4515160365566695-seedPOLISH,1801
20087625388926655-seedDIP 2,645
23210539624670945-seedBOARD,235
135851020383974-seedSNAP STICK,2175
6233555373010602-seedAGAIN,33
46790807016051494-seedTASTE,2382
16870594600053423-seedSEVERAL,2065
536207854463572-seedCHERISH,419
4346350892956996-seedARM 2,78
4171591179159031-seedHIT 2,1153
07604320092997296-seedLOCKER,1400
9835775173701846-seedPOSITIVE,1814
488136808401324-seedFORMER,936
8695281292852375-seedBOW 4,259
15394622331545404-seedOVERTAKE,1662
8244549084204509-seedSTETHOSCOPE 4,2274
5586635008838894-seedCONFLICT,505
20711466197376027-seedCAT 2,375
2802196012546778-seedWRAP UP_2,2699
6846266388342961-seedREMIND,1922
38706572745089374-seedJACKET 3,1265
7756118730488704-seedHALF HOUR,1082
2812255678803399-seedGREET 2,1050
8748253797473298-seedLONG TIME,1406
2862221259306805-seedDROWN 3,714
6120199840315312-seedFACULTY,831
8377890163429618-seedTABLET,2365
3976509447805283-seedFOLLOW 4,917
9627304091566287-seedTRIPLE,2501
42457342420937993-seedSWEET,2354
2869938412735755-seedMAKE BELIEVE,1443
3462182859524212-seedROAR,1958
01586763585304718-seedSUNBATHE 2,2325
5848411102833957-seedINCREDIBLE,1223
10876819754889522-seedFIREMAN 2,888
8809482554096144-seedREPLACE,1925
9771001159520181-seedSLICE 4,2154
3120261118104797-seedKICK 2,1294
031969540303782296-seedSELL,2052
42952164414784955-seedRESENT,1930
6930492311834846-seedBOOTS 2,245
8656210312646819-seedFOCUS,912
44883027440637435-seedEXPERT,822
7833142893066349-seedGRAPES 2,1041
6179567746650847-seedRHINO 2,1943
20375460798064005-seedMAGNET 3,1430
08593810720726358-seedDROWN 5,715
4043587378973368-seedBLEED,218
036943077119166556-seedPOOR,1805
3463026460024343-seedDEVELOP,625
03858092899427201-seedKISS 3,1301
1869973055950922-seedCONDUCT 1,500
6127452581326522-seedIPHONE,1255
27161004832418345-seedGRANDMOTHER,1038
8779629271610743-seedFILE 3,868
937993443942337-seedSTETHOSCOPE 3,2275
9255473433768622-seedBRA 2,270
2280668647816908-seedCARROT 2,366
6521871213945258-seedBALL,134
7393628035343383-seedVILLAGE,2574
6128863349685327-seedFURNITURE,972
10318499069402809-seedWITH,2681
48595446304942014-seedEARTH,740
8751367424123138-seedTOW 3,2479
6941146949085024-seedBOOTS,246
41212892111208266-seedCARVE,368
7413526389507932-seedDOG 2,672
7720677840452568-seedCANADA,343
9965827273228238-seedCHEW 3,425
09741007637608146-seedSLICE 3,2155
9705584925222357-seedBLOW CANDLE_1,229
048555110662634515-seedCORKSCREW 2,524
02039678382458532-seedLEAF 2,1341
4997964154616015-seedNURSE,1608
577139126121424-seedTHROW,2437
19704209646016158-seedCHEW 2_MOUTH,424
45102737517317104-seedSWEATER 3,2348
2620261777986588-seedJACKET 2,1266
07416877941840738-seedFINALLY,874
2302353623619975-seedGLOVES 4,1006
4609251265632117-seedCHEAT 2,411
6949554564544032-seedRACECAR TRACK,1883
7688434406123843-seedHELICOPTER 2,1132
9821307245988498-seedPECK,1707
1016249979550321-seedDOLPHIN 2,676
3638971912793858-seedCROSS 3,556
45368937502914153-seedSTRAIN 1,2290
038323071899049044-seedYEAH,2713
11692224111166771-seedENVELOPE 3,789
7681494167847223-seedARRIVE,84
1381791250361133-seedSTRETCH-CA,2301
8485010427356756-seedCAUSE,386
3293561892618353-seedRUN FAUCET,1987
3555369662934289-seedTRIM 1,2498
8199965682834103-seedSTRETCH 2,2302
7977153223393441-seedFILE 4,869
9405190330323727-seedDIP 3,646
6456994424587212-seedDUCK 2,724
05728503033969101-seedPET 2,1735
2530240753727251-seedSIGN LANGUAGE,2124
6119284634988338-seedENVELOPE 2,790
8662335055466859-seedGUN,1066
9463617057237554-seedLIGHT CANDLE,1374
09041654334586147-seedFRENCH,951
9374033421956307-seedPARACHUTE 2,1680
9521762880272384-seedCALENDAR,329
7770801768494351-seedCLOCK,460
8391537568803444-seedRUSSIA,1990
5274603041427643-seedTV,2520
8247159593900739-seedMAGIC,1429
22473139474501802-seedWHAT FOR,2644
7916562038128314-seedLINE,1381
3657602356183327-seedCAPTION,356
48207153628187127-seedENJOY,783
11620182282850933-seedWANT,2602
3559457978508731-seedKNITTING,1317
481787289725333-seedDART,584
6756276415326439-seedSURE,2335
8858341681309128-seedEAGLE 2,732
24920400082958438-seedLOBSTER 2,1395
4363072902647527-seedCANDLE,349
03464513723915563-seedCONDUCT 3,501
8957557705491668-seedSANDWICH 3,2006
3942064601884241-seedNECKLACE 4,1558
6729568422567467-seedSWIM 2,2357
00955276942613037-seedBUN,307
4182952830494171-seedTEAR,2388
913865019118175-seedSECRET,2045
378798531171501-seedHOUSE,1187
010155877868094798-seedDOLL,674
3428321150479614-seedTANKTOP,2380
7692773229579544-seedHAIRCUT,1076
16765384161020602-seedADULT,27
038174681520910525-seedJUGGLE,1281
8049389061346184-seedORAL,1647
5959659241308755-seedSCAN,2018
5406906964817926-seedHOT COMPETITION,1183
2024981374339312-seedCORKSCREW,525
9390713749411694-seedTHEY,2417
6851581982807715-seedTAIL,2366
302924673865272-seedEARN,737
9917310834201161-seedBICYCLE,199
5713801282542261-seedSTEAK,2268
2166706317765814-seedTHIRSTY,2432
3057626998079792-seedSMOKING,2170
061601719750835615-seedPATIENT 2,1696
2942528647174554-seedDROWN,716
9193921398053408-seedPAINT,1671
381712309126335-seedSTOCKINGS,2282
14092457884592524-seedLOCK,1398
1856278575298309-seedEAR,734
008285104343789929-seedPERSISTENT,1730
9457234157143086-seedFEBRUARY,854
867852035863856-seedTROPHY,2502
9487153935170489-seedHEAR 1,1123
44282386978899324-seedSTAND,2258
7958050019646907-seedLESS,1355
7890050588951592-seedDICE,631
3210388157960524-seedYOUNG,2719
9073256767156141-seedIMPACT,1216
39859507411761474-seedINTERPRETER,1247
758714860989294-seedEAGLE,733
35523830084723307-seedRELAX,1915
8641047157873245-seedPRINCE,1838
9652655097914293-seedSTUCK,2311
7609339133992392-seedOH I_SEE,1621
791584654293835-seedRAT,1890
3628032021272203-seedSHAME,2070
4677935014125667-seedOFFHAND,1617
0023054779730686814-seedPOP,1807
8536142447102864-seedCIRCLE,443
5094850092005934-seedGLASS 1,1000
44995551973825476-seedPEANUT BUTTER,1703
025344266907537216-seedBELT,190
5411960050409668-seedTODAY,2461
08731787592570384-seedOPEN BOOK,1639
24588321216834763-seedUSE,2551
6138293149533756-seedWEIGHT,2630
3507152679936443-seedCHARGE CARD,406
4049882978974111-seedNAVEL,1553
27333381563282977-seedSHARK 1,2076
27473127868084024-seedHANDSOME 3,1096
5407286653926029-seedROCKET 2,1965
4828913544572666-seedOPEN WALLET,1640
6301565014187838-seedCREATE,551
2733897026633467-seedSILVER,2127
9784897592938562-seedPLENTY,1786
21128565111763642-seedOBVIOUS,1612
26950944402600596-seedPHARMACIST,1736
9063514497937397-seedBEE,180
8123302482522532-seedSPRING,2240
6725705136478604-seedREFLECT,1909
39954876611509205-seedBIND,201
7260795628534764-seedCAPE,355
6294666481568143-seedBULLDOZER,304
08121521302811474-seedMISSING,1503
6382571009275135-seedIMMERSE,1215
7548921165525528-seedTAKE OFF,2371
2227617708816767-seedTRUE BUSINESS,2506
4300740432936303-seedAUDIENCE,100
3955065139895855-seedWRAP,2697
48593179079311466-seedPENGUIN,1717
3819258823250442-seedDELINQUENT,608
8464855627831915-seedPJS,1774
5217993046486709-seedDANGER,581
6641609435768576-seedSPEND LOTS_OF_MONEY,2226
6827887297589506-seedUNIQUE,2542
2593370017110783-seedBEG,183
052649304565040245-seedBOMB,242
7475699875205186-seedCHIN 2,431
05951737220945219-seedSWING 2,2359
8614266343739392-seedSOFT,2197
39633183546827055-seedCAR ACCIDENT,359
9029158530929957-seedFIRETRUCK,889
7076106847367125-seedCLAUSE,450
12849304279161577-seedWHITE,2656
09669122279379905-seedPUT,1869
9647702071383044-seedSUPPORT 2,2333
8765704022833236-seedCLUELESS,472
8236302936483832-seedTWINS,2521
9501738807945013-seedWASH FACE_1,2609
9639931424881125-seedPLAIN,1776
18555587141494567-seedHEART TOUCH,1129
48919409395362545-seedFREE,947
6574463393169423-seedCANCER,347
09380507278774042-seedSLED 1,2149
6056279143313821-seedCAMEL,337
6199703719969565-seedTO A_GOAL,2458
7948282656008554-seedKNOCK,1319
8416356100484947-seedBOW 3,260
3890000247486136-seedBRAILLE,275
7728636367233799-seedRUN OUT_OF,1988
9668054179888035-seedFENCING,862
12068703013542814-seedDESSERT,623
298329856016587-seedMUSCLE,1540
4975402286947983-seedSLIDE,2156
07869586586487154-seedHIGH HEELS,1144
5633044004133994-seedECLIPSE,749
4130258862345977-seedBUTTONS,321
9942355192801713-seedGUM,1065
05375377658392799-seedRACE,1882
6298278999621572-seedLICK 2,1367
02251117806479397-seedOPERATE MACHINE,1641
6435491995565648-seedLIPS,1385
6992062150820979-seedRUIN,1982
05269396381933089-seedUNICORN,2541
6918227222088333-seedBACKYARD,124
915709055500548-seedKISS ON_CHEEK,1304
5377588581848718-seedBUFFALO,300
3561418384547448-seedSHOULD,2105
1481761254393026-seedPIN ON,1762
6196770145086021-seedCURIOUS,567
7298026744830832-seedNAIL,1548
8572775826638765-seedMELON,1474
5870202373585154-seedFIX,895
9716061793265816-seedARGUE,75
2965219491506226-seedSEVEN,2064
3767422883538034-seedDINING ROOM,639
5168176415113814-seedVAGINA,2554
49463366183609936-seedHOLD,1157
9240620788956599-seedREFRIGERATOR,1910
022606601150795713-seedTAPE,2381
8828024424708074-seedMICROPHONE,1485
6313313408237664-seedNEXT TO,1576
45453747059656213-seedARCHEOLOGY,73
19193822084531376-seedOCEAN,1613
9346797616342506-seedRIDE 1,1949
2574352210342341-seedPERMISSION,1729
9582221556529624-seedSKUNK,2147
33311580615609504-seedCONVINCE,514
8484058439164437-seedHALF,1081
4.7299129501965353e-7-seedSOUR,2213
6048178370051767-seedSNAIL,2172
20220931513424323-seedWEEKEND,2628
29883566679411877-seedVISUALIZE,2579
08442339036204904-seedSCORE,2032
5801765624687689-seedSTAMP 2,2254
8337084863532065-seedNEWS TO_ME,1572
36769290785332-seedFENCE,860
1694448824941137-seedIMMATURE,1214
13326550782500113-seedBACK UP,123
7333799527535119-seedTHINK EXPAND,2425
8388624178421817-seedCELERY,389
12057413994150168-seedDOCUMENT,667
04614967595687025-seedDREADLOCKS,702
6551178017124415-seedPROGRAM,1848
9309151671447988-seedVERY,2565
8366655679633395-seedSAXOPHONE,2017
8476794178795306-seedBUSTED,316
7884867956808064-seedHANDS OFF,1092
701651319943867-seedTIME PROGRESS,2451
23629757647279703-seedRESIST,1932
1623722749948504-seedNEEDLE,1562
8187018830029629-seedSOUND,2211
09662306882215832-seedSIREN,2133
7815150021007384-seedDUTY,728
20954180137662726-seedMEMORIZE,1477
4642603617900678-seedPROTEST,1856
6018638415128357-seedBOIL,239
3322407613973082-seedONE MORE_1,1631
051953820873160916-seedSPILL 1,2229
4584379798967122-seedSELF,2051
5276873308771186-seedESCALATE,801
8390885152182233-seedDEVELOP,626
9880398709775415-seedSHARPEN 1,2079
7934014854200855-seedTOP,2470
8433193004358561-seedTOW 1,2480
994993633631996-seedAREA,74
3933829015913479-seedPHILOSOPHY,1738
31080418398768916-seedSHARP 1,2077
8831284576742304-seedHOLY,1163
5959494918549135-seedWHILE,2651
18640934745304039-seedFINGERS CROSSED,880
5470086774375325-seedQUARTER,1876
6507691323282758-seedSTUDY,2313
9561247809342006-seedHONGKONG,1169
68977567557464-seedCOACH,473
8312497739013092-seedDIZZY,664
04842057869703775-seedENVIRONMENT,791
49455275446094915-seedCONVINCE 2,515
1261296452406364-seedCANNON,352
9318303416089535-seedPAIR,1673
6421617217905347-seedBLINK,223
7606956660155455-seedNAVY,1554
6328836734699357-seedREACT,1894
371215754961147-seedPHOTOGRAPHY,1740
8361046008439188-seedUNAWARE,2533
6226813157947388-seedSAVE MONEY,2014
9551389972680568-seedHEAD BACK,1117
2140144031236444-seedCATCH 2,378
6528969509568954-seedW.H.A.T,2588
283460590505618-seedCALM,335
5409015420466594-seedICE,1205
7268499922507625-seedDOWN,692
47131209062898716-seedOPINION 1,1642
12594137725261145-seedBASKET 1,155
5105018737061904-seedKICK,1295
8837718126794472-seedLINGUISTICS,1382
31231431906491425-seedSTEAM,2270
5284442635198221-seedCRASH,544
9888514627049272-seedALL TOGETHER,50
3807764184360398-seedBURN 1,308
6012966500801162-seedSPECIALIST,2223
9827584057550749-seedLOAD,1392
9821569658427836-seedSINGLE OUT,2131
8874796656991326-seedTICKLE,2443
2148893718426519-seedWASH FACE_2,2610
9945116198516348-seedVIDEOGAME,2571
38830317498536715-seedSTACK,2248
4632797200971899-seedBASKETBALL,157
31171478071753533-seedMODEL 2,1509
9248813257971882-seedSAME TIME,2002
5909757373129159-seedNOT A_THING,1596
22680928775449383-seedOFTEN,1620
22010570781389371-seedHOSPITAL,1181
8449017586034506-seedGREAT,1045
4336559368339259-seedNOTHING AT_ALL,1600
46407236102656824-seedCALIFORNIA,330
5992582838757834-seedADMIRE,24
24965250580741083-seedCARRY,367
23473473842330872-seedTWO WEEKS,2527
6353365699081839-seedNEXT YEAR,1577
35386965462234743-seedGOTCHA,1028
5757109277624548-seedONCE,1629
20599063217172464-seedFLIP,902
36411653145322775-seedAGAINST,34
48916636508633515-seedWITHOUT,2682
015178896704661549-seedDEAL CARDS,591
8831550167424089-seedROLE,1968
30400881366146915-seedGRIND,1053
18273760826620267-seedFILE 2,870
16819914891013865-seedUS,2550
556084211571541-seedSEE SEE,2049
41247241504607346-seedBASKETBALL,158
6127863985554363-seedARIZONA,76
6047894070829734-seedMINE,1496
6610475132296427-seedMAINSTREAM,1440
44612090113642533-seedSAIL 2,1994
5602984334353942-seedHAWAII,1113
3956920522045493-seedPLUG 2,1791
596567212254207-seedCOMMITTEE,489
5521295090356788-seedSHOULDER 3,2107
8399134946506577-seedBLUR,233
5127564963606435-seedDROWN 2,717
07227063361694497-seedCRY 2,562
6155649370836405-seedSHARPEN 3,2080
807697859467527-seedBRIDGE 2,290
16053645710025188-seedCRUMPLE,560
11058169605339141-seedBURY 1,311
5054411429717609-seedTIE 2,2445
3737612598031106-seedHOODIE 1,1173
8293438881948911-seedHIPPO 2,1149
46980687148795663-seedTURKEY 2,2515
4632981764865789-seedCITY 2,446
6011153439664212-seedKNIGHT 2,1314
7935360248099994-seedTHROW 2,2438
19044989856056604-seedSPREAD 3,2238
5781044106905284-seedTOW 2,2481
756965077902112-seedBURY 3,312
19475083415748995-seedAWARD,110
6470239121474264-seedSTRETCH 1,2303
41371374555418994-seedHOLD 2,1158
13972323010978993-seedBANANA 3,138
7894951168907693-seedIDENTITY,1208
9140838896413761-seedDOLPHIN 3,677
11805706129674509-seedSUNRISE,2328
15551279421034514-seedGLOVES 2,1007
5617325649329079-seedARM 3,79
9431511658937544-seedCOMB 2,482
6750476685653528-seedGROUP,1054
30760898853527774-seedBITE ON_ARM,211
2071454031753026-seedCASTLE 3,371
05621943739652169-seedHAT 2,1107
4780085860023675-seedSHAVE 5,2085
2712717554416564-seedKNIGHT 3,1315
4891161408030209-seedPOPULAR,1812
3129357663715877-seedDEPARTMENT,617
8531721149675646-seedFORK 2,931
3983512169366459-seedNUT 2,1610
9248101995861238-seedWRESTLE,2700
9933670463017437-seedWEAK,2621
7168058163328357-seedFOUL,937
16615705236671996-seedONE MORE_2,1632
08466717660023693-seedINDIAN,1225
7833773269304756-seedTWIRL,2523
525488733200399-seedQM,1873
7069406937001181-seedPOINT INDEX,1796
7405563305858758-seedSLIP,2160
7159117529051666-seedCALL 2,332
24728657053562886-seedMEDICINE,1467
9771358599477074-seedMIX 2,1507
7642911134092343-seedGO,1011
5075808007766351-seedSHOOT 2,2096
28415656636296616-seedFORK 3,932
3007591517458239-seedTINY,2453
21891491186557466-seedFENCE 2,861
9139842022194566-seedALL,44
9745084309745231-seedCOINS,478
37440777685170956-seedALL OVER,48
8821868341562304-seedWHISTLE 3,2655
763018465613934-seedMILK 2,1492
8983267239658117-seedTRIANGLE,2496
2183287219406589-seedCAT 3,376
9860766276748663-seedGET IN_BED,988
35429410535817274-seedPOLICEMAN 2,1799
5367330437993347-seedCAKE,326
5950631511304583-seedRABBIT 2,1881
21510997807121468-seedPENNY,1719
6970517708984962-seedCOPY,523
281270610379605-seed8 HOUR,2
04208759526130357-seedCOMB,483
713949302655553-seedDUCK,725
7248892268066589-seedMOUTH,1532
11808532451098186-seedPEG,1712
48082519157414305-seedMEAT,1463
9953047641902135-seedVLOG,2581
8085494990201174-seedREST ALL_DAY,1936
29298530444973125-seedBLINDS 2,222
4623449321334605-seedMETAL,1481
5153566677716301-seedCHEER,414
4617903071720595-seedGRAMMAR,1036
5182853748069234-seedRIGHT 3,1952
7107486914991532-seedDOWNLOAD,694
14755110318472808-seedTEACH,2384
2955615009335826-seedFINE,878
5907362110541734-seedVOICE,2583
8835516863640922-seedHOW,1188
608625023723445-seedSWEATER 2,2349
8490415523349002-seedWALK-TIGHTROPE-CL,2593
12009251789151532-seedBABY 2,116
9858313029489618-seedMYSELF,1547
6219204244739582-seedSLIDE 2,2157
5568731049744253-seedOFFEND,1616
44180386775467206-seedSHOCKED,2093
007587047176524031-seedDECORATE 1,596
23434415709672418-seedLONG LINE,1405
7677520047855315-seedENOUGH,784
3276771651163011-seedUNCLE,2535
30280068443083064-seedRHINO 3,1944
012163570423148196-seedSKI,2142
5096288540905873-seedHELICOPTER,1133
03270299220552264-seedDECIDE,594
